"TIMESTAMP","DURATION_MS","PROTOCOL","EVENT","FROM","TO","TIMESLOT","COLOR_CODE","ALGORITHM","KEY","DETAILS"
"2025:05:12:16:39:43","705","DMR","Group Call","1","601","TS:1","1","","","SERVICE OPTIONS []"
"2025:05:12:16:39:43","1052","DMR","Group Call","1","601","TS:1","1","","","SERVICE OPTIONS []"
"2025:05:12:16:39:43","1200","DMR","Group Call","1","601","TS:1","1","","","SERVICE OPTIONS []"
"2025:05:12:16:39:44","","DMR","Group Call","1","601","TS:1","1","","","SERVICE OPTIONS []"
"2025:05:12:16:39:44","51","DMR","Group Call","1","601","TS:1","1","","","SERVICE OPTIONS []"
"2025:05:12:16:39:44","350","DMR","Group Call","1","601","TS:1","1","","","SERVICE OPTIONS []"
"2025:05:12:16:39:44","698","DMR","Group Call","1","601","TS:1","1","","","SERVICE OPTIONS []"
"2025:05:12:16:39:44","1052","DMR","Group Call","1","601","TS:1","1","","","SERVICE OPTIONS []"
"2025:05:12:16:39:44","1444","DMR","Group Call","1","601","TS:1","1","","","SERVICE OPTIONS []"
"2025:05:12:16:39:44","1804","DMR","Group Call","1","601","TS:1","1","","","SERVICE OPTIONS []"
"2025:05:12:16:39:44","2199","DMR","Group Call","1","601","TS:1","1","","","SERVICE OPTIONS []"
"2025:05:12:16:39:44","2247","DMR","Group Call","1","601","TS:1","1","","","SERVICE OPTIONS []"
"2025:05:12:16:39:47","","DMR","Group Call","1","601","TS:1","1","","","SERVICE OPTIONS []"
"2025:05:12:16:39:47","52","DMR","Group Call","1","601","TS:1","1","","","SERVICE OPTIONS []"
"2025:05:12:16:39:47","352","DMR","Group Call","1","601","TS:1","1","","","SERVICE OPTIONS []"
"2025:05:12:16:39:47","701","DMR","Group Call","1","601","TS:1","1","","","SERVICE OPTIONS []"
"2025:05:12:16:39:47","853","DMR","Group Call","1","601","TS:1","1","","","SERVICE OPTIONS []"
"2025:05:12:16:39:51","","DMR","Group Call","1","601","TS:1","1","","","SERVICE OPTIONS []"
"2025:05:12:16:39:51","57","DMR","Group Call","1","601","TS:1","1","","","SERVICE OPTIONS []"
"2025:05:12:16:39:51","342","DMR","Group Call","1","601","TS:1","1","","","SERVICE OPTIONS []"
"2025:05:12:16:39:51","734","DMR","Group Call","1","601","TS:1","1","","","SERVICE OPTIONS []"
"2025:05:12:16:39:51","1100","DMR","Group Call","1","601","TS:1","1","","","SERVICE OPTIONS []"
"2025:05:12:16:39:51","1449","DMR","Group Call","1","601","TS:1","1","","","SERVICE OPTIONS []"
"2025:05:12:16:39:51","1802","DMR","Group Call","1","601","TS:1","1","","","SERVICE OPTIONS []"
"2025:05:12:16:39:51","2150","DMR","Group Call","1","601","TS:1","1","","","SERVICE OPTIONS []"
"2025:05:12:16:39:51","2298","DMR","Group Call","1","601","TS:1","1","","","SERVICE OPTIONS []"
"2025:05:12:16:39:54","","DMR","Group Call","1","601","TS:1","1","","","SERVICE OPTIONS []"
"2025:05:12:16:39:54","50","DMR","Group Call","1","601","TS:1","1","","","SERVICE OPTIONS []"
"2025:05:12:16:39:54","342","DMR","Group Call","1","601","TS:1","1","","","SERVICE OPTIONS []"
"2025:05:12:16:39:54","706","DMR","Group Call","1","601","TS:1","1","","","SERVICE OPTIONS []"
"2025:05:12:16:39:54","1110","DMR","Group Call","1","601","TS:1","1","","","SERVICE OPTIONS []"
"2025:05:12:16:39:54","1462","DMR","Group Call","1","601","TS:1","1","","","SERVICE OPTIONS []"
"2025:05:12:16:39:54","1558","DMR","Group Call","1","601","TS:1","1","","","SERVICE OPTIONS []"
"2025:05:12:16:39:57","","DMR","Group Call","1","601","TS:1","1","","","SERVICE OPTIONS []"
"2025:05:12:16:39:57","101","DMR","Group Call","1","601","TS:1","1","","","SERVICE OPTIONS []"
"2025:05:12:16:39:57","412","DMR","Group Call","1","601","TS:1","1","","","SERVICE OPTIONS []"
"2025:05:12:16:39:57","753","DMR","Group Call","1","601","TS:1","1","","","SERVICE OPTIONS []"
"2025:05:12:16:39:57","1105","DMR","Group Call","1","601","TS:1","1","","","SERVICE OPTIONS []"
"2025:05:12:16:39:57","1452","DMR","Group Call","1","601","TS:1","1","","","SERVICE OPTIONS []"
"2025:05:12:16:39:57","1799","DMR","Group Call","1","601","TS:1","1","","","SERVICE OPTIONS []"
"2025:05:12:16:39:57","2202","DMR","Group Call","1","601","TS:1","1","","","SERVICE OPTIONS []"
"2025:05:12:16:39:57","2299","DMR","Group Call","1","601","TS:1","1","","","SERVICE OPTIONS []"
"2025:05:12:16:39:59","","DMR","Group Call","1","601","TS:1","1","","","SERVICE OPTIONS []"
"2025:05:12:16:39:59","","DMR","Group Call","1","601","TS:1","1","","","SERVICE OPTIONS []"
"2025:05:12:16:39:59","299","DMR","Group Call","1","601","TS:1","1","","","SERVICE OPTIONS []"
"2025:05:12:16:39:59","655","DMR","Group Call","1","601","TS:1","1","","","SERVICE OPTIONS []"
"2025:05:12:16:39:59","1050","DMR","Group Call","1","601","TS:1","1","","","SERVICE OPTIONS []"
"2025:05:12:16:39:59","1188","DMR","Group Call","1","601","TS:1","1","","","SERVICE OPTIONS []"
"2025:05:12:16:41:34","","DMR","Group Call","2","601","TS:1","1","","","SERVICE OPTIONS []"
"2025:05:12:16:41:34","391","DMR","Group Call","2","601","TS:1","1","","","SERVICE OPTIONS []"
"2025:05:12:16:41:34","743","DMR","Group Call","2","601","TS:1","1","","","SERVICE OPTIONS []"
"2025:05:12:16:41:34","1142","DMR","Group Call","2","601","TS:1","1","","","SERVICE OPTIONS []"
"2025:05:12:16:41:34","1495","DMR","Group Call","2","601","TS:1","1","","","SERVICE OPTIONS []"
"2025:05:12:16:41:34","1793","DMR","Group Call","2","601","TS:1","1","","","SERVICE OPTIONS []"
"2025:05:12:16:41:34","2199","DMR","Group Call","2","601","TS:1","1","","","SERVICE OPTIONS []"
"2025:05:12:16:41:34","2549","DMR","Group Call","2","601","TS:1","1","","","SERVICE OPTIONS []"
"2025:05:12:16:41:34","2944","DMR","Group Call","2","601","TS:1","1","","","SERVICE OPTIONS []"
"2025:05:12:16:41:34","3049","DMR","Group Call","2","601","TS:1","1","","","SERVICE OPTIONS []"
"2025:05:12:16:41:37","","DMR","Group Call","1","601","TS:1","1","","","SERVICE OPTIONS []"
"2025:05:12:16:41:37","55","DMR","Group Call","1","601","TS:1","1","","","SERVICE OPTIONS []"
"2025:05:12:16:41:37","344","DMR","Group Call","1","601","TS:1","1","","","SERVICE OPTIONS []"
"2025:05:12:16:41:37","703","DMR","Group Call","1","601","TS:1","1","","","SERVICE OPTIONS []"
"2025:05:12:16:41:37","1102","DMR","Group Call","1","601","TS:1","1","","","SERVICE OPTIONS []"
"2025:05:12:16:41:37","1402","DMR","Group Call","1","601","TS:1","1","","","SERVICE OPTIONS []"
"2025:05:12:16:41:37","1545","DMR","Group Call","1","601","TS:1","1","","","SERVICE OPTIONS []"
"2025:05:12:16:41:40","","DMR","Group Call","2","601","TS:1","1","","","SERVICE OPTIONS []"
"2025:05:12:16:41:40","50","DMR","Group Call","2","601","TS:1","1","","","SERVICE OPTIONS []"
"2025:05:12:16:41:40","353","DMR","Group Call","2","601","TS:1","1","","","SERVICE OPTIONS []"
"2025:05:12:16:41:40","701","DMR","Group Call","2","601","TS:1","1","","","SERVICE OPTIONS []"
"2025:05:12:16:41:40","1104","DMR","Group Call","2","601","TS:1","1","","","SERVICE OPTIONS []"
"2025:05:12:16:41:40","1398","DMR","Group Call","2","601","TS:1","1","","","SERVICE OPTIONS []"
"2025:05:12:16:41:40","1806","DMR","Group Call","2","601","TS:1","1","","","SERVICE OPTIONS []"
"2025:05:12:16:41:40","2152","DMR","Group Call","2","601","TS:1","1","","","SERVICE OPTIONS []"
"2025:05:12:16:41:40","2499","DMR","Group Call","2","601","TS:1","1","","","SERVICE OPTIONS []"
"2025:05:12:16:41:40","2904","DMR","Group Call","2","601","TS:1","1","","","SERVICE OPTIONS []"
"2025:05:12:16:41:40","3199","DMR","Group Call","2","601","TS:1","1","","","SERVICE OPTIONS []"
"2025:05:12:16:41:40","3599","DMR","Group Call","2","601","TS:1","1","","","SERVICE OPTIONS []"
"2025:05:12:16:41:40","3955","DMR","Group Call","2","601","TS:1","1","","","SERVICE OPTIONS []"
"2025:05:12:16:41:40","4301","DMR","Group Call","2","601","TS:1","1","","","SERVICE OPTIONS []"
"2025:05:12:16:41:40","4657","DMR","Group Call","2","601","TS:1","1","","","SERVICE OPTIONS []"
"2025:05:12:16:41:40","4752","DMR","Group Call","2","601","TS:1","1","","","SERVICE OPTIONS []"
"2025:05:12:16:41:45","","DMR","Group Call","1","601","TS:1","1","","","SERVICE OPTIONS []"
"2025:05:12:16:41:45","50","DMR","Group Call","1","601","TS:1","1","","","SERVICE OPTIONS []"
"2025:05:12:16:41:45","341","DMR","Group Call","1","601","TS:1","1","","","SERVICE OPTIONS []"
"2025:05:12:16:41:45","700","DMR","Group Call","1","601","TS:1","1","","","SERVICE OPTIONS []"
"2025:05:12:16:41:45","1049","DMR","Group Call","1","601","TS:1","1","","","SERVICE OPTIONS []"
"2025:05:12:16:41:45","1199","DMR","Group Call","1","601","TS:1","1","","","SERVICE OPTIONS []"
"2025:05:12:16:43:43","","DMR","Group Call","1","601","TS:1","1","","","SERVICE OPTIONS []"
"2025:05:12:16:43:43","974","DMR","Group Call","1","601","TS:1","1","","","SERVICE OPTIONS []"
"2025:05:12:16:43:43","1321","DMR","Group Call","1","601","TS:1","1","","","SERVICE OPTIONS []"
"2025:05:12:16:43:43","1723","DMR","Group Call","1","601","TS:1","1","","","SERVICE OPTIONS []"
"2025:05:12:16:43:43","1826","DMR","Group Call","1","601","TS:1","1","","","SERVICE OPTIONS []"
"2025:05:12:16:43:49","","DMR","Group Call","1","601","TS:1","1","","","SERVICE OPTIONS []"
"2025:05:12:16:43:49","55","DMR","Group Call","1","601","TS:1","1","","","SERVICE OPTIONS []"
"2025:05:12:16:43:49","350","DMR","Group Call","1","601","TS:1","1","","","SERVICE OPTIONS []"
"2025:05:12:16:43:49","751","DMR","Group Call","1","601","TS:1","1","","","SERVICE OPTIONS []"
"2025:05:12:16:43:49","1106","DMR","Group Call","1","601","TS:1","1","","","SERVICE OPTIONS []"
"2025:05:12:16:43:49","1201","DMR","Group Call","1","601","TS:1","1","","","SERVICE OPTIONS []"
#
