TIMESTAMP,DURATION_MS,PROTOCOL,EVENT,FROM,TO,CHANNEL_NUMBER,FREQUENCY,TIMESLOT,DETAILS,EVENT_ID
"2025:05:12:14:00:04","2051","DMR","Group Call","1","","1 426.15","426.150000","TS:1","SERVICE OPTIONS []","299870340"
"2025:05:12:14:00:07","","DMR","Group Call","1","","1 426.15","426.150000","TS:1","SERVICE OPTIONS []","1135193998"
"2025:05:12:14:00:07","77","DMR","Group Call","1","","1 426.15","426.150000","TS:1","SERVICE OPTIONS []","1135193998"
"2025:05:12:14:00:07","410","DMR","Group Call","1","","1 426.15","426.150000","TS:1","SERVICE OPTIONS []","1135193998"
"2025:05:12:14:00:07","693","DMR","Group Call","1","","1 426.15","426.150000","TS:1","SERVICE OPTIONS []","1135193998"
"2025:05:12:14:00:07","1069","DMR","Group Call","1","","1 426.15","426.150000","TS:1","SERVICE OPTIONS []","1135193998"
"2025:05:12:14:00:07","1182","DMR","Group Call","1","","1 426.15","426.150000","TS:1","SERVICE OPTIONS []","1135193998"
"2025:05:12:14:05:15","","DMR","Group Call","1","","1 426.15","426.150000","TS:1","SERVICE OPTIONS []","1762484877"
"2025:05:12:14:05:15","42","DMR","Group Call","1","","1 426.15","426.150000","TS:1","SERVICE OPTIONS []","1762484877"
"2025:05:12:14:05:15","355","DMR","Group Call","1","","1 426.15","426.150000","TS:1","SERVICE OPTIONS []","1762484877"
"2025:05:12:14:05:15","716","DMR","Group Call","1","","1 426.15","426.150000","TS:1","SERVICE OPTIONS []","1762484877"
"2025:05:12:14:05:15","1109","DMR","Group Call","1","","1 426.15","426.150000","TS:1","SERVICE OPTIONS []","1762484877"
"2025:05:12:14:05:15","1453","DMR","Group Call","1","","1 426.15","426.150000","TS:1","SERVICE OPTIONS []","1762484877"
"2025:05:12:14:05:15","1532","DMR","Group Call","1","","1 426.15","426.150000","TS:1","SERVICE OPTIONS []","1762484877"
"2025:05:12:14:05:18","","DMR","Group Call","1","","1 426.15","426.150000","TS:1","SERVICE OPTIONS []","314492020"
"2025:05:12:14:05:18","","DMR","Group Call","1","","1 426.15","426.150000","TS:1","SERVICE OPTIONS []","314492020"
"2025:05:12:14:05:18","324","DMR","Group Call","1","","1 426.15","426.150000","TS:1","SERVICE OPTIONS []","314492020"
"2025:05:12:14:05:18","707","DMR","Group Call","1","","1 426.15","426.150000","TS:1","SERVICE OPTIONS []","314492020"
"2025:05:12:14:05:18","1020","DMR","Group Call","1","","1 426.15","426.150000","TS:1","SERVICE OPTIONS []","314492020"
"2025:05:12:14:05:18","1393","DMR","Group Call","1","","1 426.15","426.150000","TS:1","SERVICE OPTIONS []","314492020"
"2025:05:12:14:05:18","1507","DMR","Group Call","1","","1 426.15","426.150000","TS:1","SERVICE OPTIONS []","314492020"
"2025:05:12:14:15:46","","DMR","Group Call","1","","1 426.15","426.150000","TS:1","SERVICE OPTIONS []","2118763823"
"2025:05:12:14:15:46","32657","DMR","Group Call","1","","1 426.15","426.150000","TS:1","SERVICE OPTIONS []","2118763823"
"2025:05:12:14:15:48","","DMR","Group Call","1","","1 426.15","426.150000","TS:1","SERVICE OPTIONS []","1880281271"
"2025:05:12:14:15:48","50","DMR","Group Call","1","","1 426.15","426.150000","TS:1","SERVICE OPTIONS []","1880281271"
"2025:05:12:14:15:48","390","DMR","Group Call","1","","1 426.15","426.150000","TS:1","SERVICE OPTIONS []","1880281271"
"2025:05:12:14:15:48","706","DMR","Group Call","1","","1 426.15","426.150000","TS:1","SERVICE OPTIONS []","1880281271"
"2025:05:12:14:15:48","1094","DMR","Group Call","1","","1 426.15","426.150000","TS:1","SERVICE OPTIONS []","1880281271"
"2025:05:12:14:15:48","1202","DMR","Group Call","1","","1 426.15","426.150000","TS:1","SERVICE OPTIONS []","1880281271"
"2025:05:12:14:15:50","","DMR","Group Call","1","","1 426.15","426.150000","TS:1","SERVICE OPTIONS []","1913244978"
"2025:05:12:14:15:50","58","DMR","Group Call","1","","1 426.15","426.150000","TS:1","SERVICE OPTIONS []","1913244978"
"2025:05:12:14:15:50","379","DMR","Group Call","1","","1 426.15","426.150000","TS:1","SERVICE OPTIONS []","1913244978"
"2025:05:12:14:15:50","717","DMR","Group Call","1","","1 426.15","426.150000","TS:1","SERVICE OPTIONS []","1913244978"
"2025:05:12:14:15:50","1065","DMR","Group Call","1","","1 426.15","426.150000","TS:1","SERVICE OPTIONS []","1913244978"
"2025:05:12:14:15:50","1223","DMR","Group Call","1","","1 426.15","426.150000","TS:1","SERVICE OPTIONS []","1913244978"
"2025:05:12:14:15:51","","DMR","Group Call","1","","1 426.15","426.150000","TS:1","SERVICE OPTIONS []","384842339"
"2025:05:12:14:15:51","59","DMR","Group Call","1","","1 426.15","426.150000","TS:1","SERVICE OPTIONS []","384842339"
"2025:05:12:14:15:51","322","DMR","Group Call","1","","1 426.15","426.150000","TS:1","SERVICE OPTIONS []","384842339"
"2025:05:12:14:15:51","677","DMR","Group Call","1","","1 426.15","426.150000","TS:1","SERVICE OPTIONS []","384842339"
"2025:05:12:14:15:51","1073","DMR","Group Call","1","","1 426.15","426.150000","TS:1","SERVICE OPTIONS []","384842339"
"2025:05:12:14:15:51","1184","DMR","Group Call","1","","1 426.15","426.150000","TS:1","SERVICE OPTIONS []","384842339"
"2025:05:12:14:22:54","","DMR","Group Call","1","","1 426.15","426.150000","TS:1","SERVICE OPTIONS []","639690031"
"2025:05:12:14:22:54","403","DMR","Group Call","1","","1 426.15","426.150000","TS:1","SERVICE OPTIONS []","639690031"
"2025:05:12:14:22:54","737","DMR","Group Call","1","","1 426.15","426.150000","TS:1","SERVICE OPTIONS []","639690031"
"2025:05:12:14:22:54","1078","DMR","Group Call","1","","1 426.15","426.150000","TS:1","SERVICE OPTIONS []","639690031"
"2025:05:12:14:22:54","1439","DMR","Group Call","1","","1 426.15","426.150000","TS:1","SERVICE OPTIONS []","639690031"
"2025:05:12:14:22:54","1830","DMR","Group Call","1","","1 426.15","426.150000","TS:1","SERVICE OPTIONS []","639690031"
"2025:05:12:14:22:54","2204","DMR","Group Call","1","","1 426.15","426.150000","TS:1","SERVICE OPTIONS []","639690031"
"2025:05:12:14:22:54","2569","DMR","Group Call","1","","1 426.15","426.150000","TS:1","SERVICE OPTIONS []","639690031"
"2025:05:12:14:22:54","2888","DMR","Group Call","1","","1 426.15","426.150000","TS:1","SERVICE OPTIONS []","639690031"
"2025:05:12:14:22:54","3234","DMR","Group Call","1","","1 426.15","426.150000","TS:1","SERVICE OPTIONS []","639690031"
"2025:05:12:14:22:54","3644","DMR","Group Call","1","","1 426.15","426.150000","TS:1","SERVICE OPTIONS []","639690031"
"2025:05:12:14:22:54","3971","DMR","Group Call","1","","1 426.15","426.150000","TS:1","SERVICE OPTIONS []","639690031"
"2025:05:12:14:22:54","4131","DMR","Group Call","1","","1 426.15","426.150000","TS:1","SERVICE OPTIONS []","639690031"
"2025:05:12:14:22:58","","DMR","Group Call","1","","1 426.15","426.150000","TS:1","SERVICE OPTIONS []","1079053876"
"2025:05:12:14:22:58","71","DMR","Group Call","1","","1 426.15","426.150000","TS:1","SERVICE OPTIONS []","1079053876"
"2025:05:12:14:22:58","389","DMR","Group Call","1","","1 426.15","426.150000","TS:1","SERVICE OPTIONS []","1079053876"
"2025:05:12:14:22:58","761","DMR","Group Call","1","","1 426.15","426.150000","TS:1","SERVICE OPTIONS []","1079053876"
"2025:05:12:14:22:58","1107","DMR","Group Call","1","","1 426.15","426.150000","TS:1","SERVICE OPTIONS []","1079053876"
"2025:05:12:14:22:58","1463","DMR","Group Call","1","","1 426.15","426.150000","TS:1","SERVICE OPTIONS []","1079053876"
"2025:05:12:14:22:58","1842","DMR","Group Call","1","","1 426.15","426.150000","TS:1","SERVICE OPTIONS []","1079053876"
"2025:05:12:14:22:58","1950","DMR","Group Call","1","","1 426.15","426.150000","TS:1","SERVICE OPTIONS []","1079053876"
"2025:05:12:14:23:09","","DMR","Group Call","1","","1 426.15","426.150000","TS:1","SERVICE OPTIONS []","2081241937"
"2025:05:12:14:23:09","263","DMR","Group Call","1","","1 426.15","426.150000","TS:1","SERVICE OPTIONS []","2081241937"
"2025:05:12:14:23:09","630","DMR","Group Call","1","","1 426.15","426.150000","TS:1","SERVICE OPTIONS []","2081241937"
"2025:05:12:14:23:09","1023","DMR","Group Call","1","","1 426.15","426.150000","TS:1","SERVICE OPTIONS []","2081241937"
"2025:05:12:14:23:09","1396","DMR","Group Call","1","","1 426.15","426.150000","TS:1","SERVICE OPTIONS []","2081241937"
"2025:05:12:14:23:09","1680","DMR","Group Call","1","","1 426.15","426.150000","TS:1","SERVICE OPTIONS []","2081241937"
"2025:05:12:14:23:09","1829","DMR","Group Call","1","","1 426.15","426.150000","TS:1","SERVICE OPTIONS []","2081241937"
"2025:05:12:14:23:11","","DMR","Group Call","1","","1 426.15","426.150000","TS:1","SERVICE OPTIONS []","1807299985"
"2025:05:12:14:23:11","","DMR","Group Call","1","","1 426.15","426.150000","TS:1","SERVICE OPTIONS []","1807299985"
"2025:05:12:14:23:11","334","DMR","Group Call","1","","1 426.15","426.150000","TS:1","SERVICE OPTIONS []","1807299985"
"2025:05:12:14:23:11","700","DMR","Group Call","1","","1 426.15","426.150000","TS:1","SERVICE OPTIONS []","1807299985"
"2025:05:12:14:23:11","1058","DMR","Group Call","1","","1 426.15","426.150000","TS:1","SERVICE OPTIONS []","1807299985"
"2025:05:12:14:23:11","1407","DMR","Group Call","1","","1 426.15","426.150000","TS:1","SERVICE OPTIONS []","1807299985"
"2025:05:12:14:23:11","1736","DMR","Group Call","1","","1 426.15","426.150000","TS:1","SERVICE OPTIONS []","1807299985"
"2025:05:12:14:23:11","2140","DMR","Group Call","1","","1 426.15","426.150000","TS:1","SERVICE OPTIONS []","1807299985"
"2025:05:12:14:23:11","2244","DMR","Group Call","1","","1 426.15","426.150000","TS:1","SERVICE OPTIONS []","1807299985"
"2025:05:12:14:23:15","","DMR","Group Call","1","","1 426.15","426.150000","TS:1","SERVICE OPTIONS []","1242676308"
"2025:05:12:14:23:15","50","DMR","Group Call","1","","1 426.15","426.150000","TS:1","SERVICE OPTIONS []","1242676308"
"2025:05:12:14:23:15","383","DMR","Group Call","1","","1 426.15","426.150000","TS:1","SERVICE OPTIONS []","1242676308"
"2025:05:12:14:23:15","749","DMR","Group Call","1","","1 426.15","426.150000","TS:1","SERVICE OPTIONS []","1242676308"
"2025:05:12:14:23:15","1085","DMR","Group Call","1","","1 426.15","426.150000","TS:1","SERVICE OPTIONS []","1242676308"
"2025:05:12:14:23:15","1454","DMR","Group Call","1","","1 426.15","426.150000","TS:1","SERVICE OPTIONS []","1242676308"
"2025:05:12:14:23:15","1556","DMR","Group Call","1","","1 426.15","426.150000","TS:1","SERVICE OPTIONS []","1242676308"
"2025:05:12:14:25:16","","DMR","Group Call","1","","1 426.15","426.150000","TS:1","SERVICE OPTIONS []","49888140"
"2025:05:12:14:25:16","179","DMR","Group Call","1","","1 426.15","426.150000","TS:1","SERVICE OPTIONS []","49888140"
"2025:05:12:14:25:19","","DMR","Group Call","1","","1 426.15","426.150000","TS:1","SERVICE OPTIONS []","389762865"
"2025:05:12:14:25:19","54","DMR","Group Call","1","","1 426.15","426.150000","TS:1","SERVICE OPTIONS []","389762865"
"2025:05:12:14:25:19","363","DMR","Group Call","1","","1 426.15","426.150000","TS:1","SERVICE OPTIONS []","389762865"
"2025:05:12:14:25:19","743","DMR","Group Call","1","","1 426.15","426.150000","TS:1","SERVICE OPTIONS []","389762865"
"2025:05:12:14:25:19","791","DMR","Group Call","1","","1 426.15","426.150000","TS:1","SERVICE OPTIONS []","389762865"
"2025:05:12:14:25:21","","DMR","Group Call","1","","1 426.15","426.150000","TS:1","SERVICE OPTIONS []","890041850"
"2025:05:12:14:25:21","49","DMR","Group Call","1","","1 426.15","426.150000","TS:1","SERVICE OPTIONS []","890041850"
"2025:05:12:14:25:21","317","DMR","Group Call","1","","1 426.15","426.150000","TS:1","SERVICE OPTIONS []","890041850"
"2025:05:12:14:25:21","690","DMR","Group Call","1","","1 426.15","426.150000","TS:1","SERVICE OPTIONS []","890041850"
"2025:05:12:14:25:21","1049","DMR","Group Call","1","","1 426.15","426.150000","TS:1","SERVICE OPTIONS []","890041850"
"2025:05:12:14:25:21","1209","DMR","Group Call","1","","1 426.15","426.150000","TS:1","SERVICE OPTIONS []","890041850"
"2025:05:12:14:25:23","","DMR","Group Call","1","","1 426.15","426.150000","TS:1","SERVICE OPTIONS []","1916275731"
"2025:05:12:14:25:23","56","DMR","Group Call","1","","1 426.15","426.150000","TS:1","SERVICE OPTIONS []","1916275731"
"2025:05:12:14:25:23","381","DMR","Group Call","1","","1 426.15","426.150000","TS:1","SERVICE OPTIONS []","1916275731"
"2025:05:12:14:25:23","710","DMR","Group Call","1","","1 426.15","426.150000","TS:1","SERVICE OPTIONS []","1916275731"
"2025:05:12:14:25:23","837","DMR","Group Call","1","","1 426.15","426.150000","TS:1","SERVICE OPTIONS []","1916275731"
"2025:05:12:14:28:53","","DMR","Group Call","1","","1 426.15","426.150000","TS:1","SERVICE OPTIONS []","961969283"
"2025:05:12:14:28:53","263","DMR","Group Call","1","","1 426.15","426.150000","TS:1","SERVICE OPTIONS []","961969283"
"2025:05:12:14:28:53","629","DMR","Group Call","1","","1 426.15","426.150000","TS:1","SERVICE OPTIONS []","961969283"
"2025:05:12:14:28:53","1007","DMR","Group Call","1","","1 426.15","426.150000","TS:1","SERVICE OPTIONS []","961969283"
"2025:05:12:14:28:53","1347","DMR","Group Call","1","","1 426.15","426.150000","TS:1","SERVICE OPTIONS []","961969283"
"2025:05:12:14:28:53","1679","DMR","Group Call","1","","1 426.15","426.150000","TS:1","SERVICE OPTIONS []","961969283"
"2025:05:12:14:28:53","2073","DMR","Group Call","1","","1 426.15","426.150000","TS:1","SERVICE OPTIONS []","961969283"
"2025:05:12:14:28:53","2433","DMR","Group Call","1","","1 426.15","426.150000","TS:1","SERVICE OPTIONS []","961969283"
"2025:05:12:14:28:53","2546","DMR","Group Call","1","","1 426.15","426.150000","TS:1","SERVICE OPTIONS []","961969283"
"2025:05:12:14:28:58","","DMR","Group Call","1","","1 426.15","426.150000","TS:1","SERVICE OPTIONS []","1952054879"
"2025:05:12:14:28:58","72","DMR","Group Call","1","","1 426.15","426.150000","TS:1","SERVICE OPTIONS []","1952054879"
"2025:05:12:14:28:58","345","DMR","Group Call","1","","1 426.15","426.150000","TS:1","SERVICE OPTIONS []","1952054879"
"2025:05:12:14:28:58","728","DMR","Group Call","1","","1 426.15","426.150000","TS:1","SERVICE OPTIONS []","1952054879"
"2025:05:12:14:28:58","1084","DMR","Group Call","1","","1 426.15","426.150000","TS:1","SERVICE OPTIONS []","1952054879"
"2025:05:12:14:28:58","1432","DMR","Group Call","1","","1 426.15","426.150000","TS:1","SERVICE OPTIONS []","1952054879"
"2025:05:12:14:28:58","1806","DMR","Group Call","1","","1 426.15","426.150000","TS:1","SERVICE OPTIONS []","1952054879"
"2025:05:12:14:28:58","2146","DMR","Group Call","1","","1 426.15","426.150000","TS:1","SERVICE OPTIONS []","1952054879"
"2025:05:12:14:28:58","2550","DMR","Group Call","1","","1 426.15","426.150000","TS:1","SERVICE OPTIONS []","1952054879"
"2025:05:12:14:28:58","2653","DMR","Group Call","1","","1 426.15","426.150000","TS:1","SERVICE OPTIONS []","1952054879"
"2025:05:12:14:29:25","","DMR","Group Call","1","","1 426.15","426.150000","TS:1","SERVICE OPTIONS []","640185867"
"2025:05:12:14:29:25","356","DMR","Group Call","1","","1 426.15","426.150000","TS:1","SERVICE OPTIONS []","640185867"
"2025:05:12:14:29:25","551","DMR","Group Call","1","","1 426.15","426.150000","TS:1","SERVICE OPTIONS []","640185867"
"2025:05:12:14:29:29","","DMR","Group Call","1","","1 426.15","426.150000","TS:1","SERVICE OPTIONS []","348302921"
"2025:05:12:14:29:29","295","DMR","Group Call","1","","1 426.15","426.150000","TS:1","SERVICE OPTIONS []","348302921"
"2025:05:12:14:29:29","643","DMR","Group Call","1","","1 426.15","426.150000","TS:1","SERVICE OPTIONS []","348302921"
"2025:05:12:14:29:29","745","DMR","Group Call","1","","1 426.15","426.150000","TS:1","SERVICE OPTIONS []","348302921"
"2025:05:12:14:29:34","","DMR","Group Call","1","","1 426.15","426.150000","TS:1","SERVICE OPTIONS []","519731766"
"2025:05:12:14:29:34","100","DMR","Group Call","1","","1 426.15","426.150000","TS:1","SERVICE OPTIONS []","519731766"
"2025:05:12:14:29:34","355","DMR","Group Call","1","","1 426.15","426.150000","TS:1","SERVICE OPTIONS []","519731766"
"2025:05:12:14:29:34","743","DMR","Group Call","1","","1 426.15","426.150000","TS:1","SERVICE OPTIONS []","519731766"
"2025:05:12:14:29:34","1125","DMR","Group Call","1","","1 426.15","426.150000","TS:1","SERVICE OPTIONS []","519731766"
"2025:05:12:14:29:34","2209","DMR","Group Call","1","","1 426.15","426.150000","TS:1","SERVICE OPTIONS []","519731766"
"2025:05:12:14:29:34","2261","DMR","Group Call","1","","1 426.15","426.150000","TS:1","SERVICE OPTIONS []","519731766"
"2025:05:12:14:29:37","","DMR","Group Call","1","","1 426.15","426.150000","TS:1","SERVICE OPTIONS []","636142768"
"2025:05:12:14:29:37","","DMR","Group Call","1","","1 426.15","426.150000","TS:1","SERVICE OPTIONS []","636142768"
"2025:05:12:14:29:37","370","DMR","Group Call","1","","1 426.15","426.150000","TS:1","SERVICE OPTIONS []","636142768"
"2025:05:12:14:29:37","721","DMR","Group Call","1","","1 426.15","426.150000","TS:1","SERVICE OPTIONS []","636142768"
"2025:05:12:14:29:37","1019","DMR","Group Call","1","","1 426.15","426.150000","TS:1","SERVICE OPTIONS []","636142768"
"2025:05:12:14:29:37","1412","DMR","Group Call","1","","1 426.15","426.150000","TS:1","SERVICE OPTIONS []","636142768"
"2025:05:12:14:29:37","1516","DMR","Group Call","1","","1 426.15","426.150000","TS:1","SERVICE OPTIONS []","636142768"
"2025:05:12:14:29:39","","DMR","Group Call","1","","1 426.15","426.150000","TS:1","SERVICE OPTIONS []","1083668008"
"2025:05:12:14:29:39","","DMR","Group Call","1","","1 426.15","426.150000","TS:1","SERVICE OPTIONS []","1083668008"
"2025:05:12:14:29:39","324","DMR","Group Call","1","","1 426.15","426.150000","TS:1","SERVICE OPTIONS []","1083668008"
"2025:05:12:14:29:39","711","DMR","Group Call","1","","1 426.15","426.150000","TS:1","SERVICE OPTIONS []","1083668008"
"2025:05:12:14:29:39","1809","DMR","Group Call","1","","1 426.15","426.150000","TS:1","SERVICE OPTIONS []","1083668008"
"2025:05:12:14:29:39","1886","DMR","Group Call","1","","1 426.15","426.150000","TS:1","SERVICE OPTIONS []","1083668008"
"2025:05:12:14:29:41","","DMR","Group Call","1","","1 426.15","426.150000","TS:1","SERVICE OPTIONS []","1093023893"
"2025:05:12:14:29:41","","DMR","Group Call","1","","1 426.15","426.150000","TS:1","SERVICE OPTIONS []","1093023893"
"2025:05:12:14:29:41","333","DMR","Group Call","1","","1 426.15","426.150000","TS:1","SERVICE OPTIONS []","1093023893"
"2025:05:12:14:29:41","738","DMR","Group Call","1","","1 426.15","426.150000","TS:1","SERVICE OPTIONS []","1093023893"
"2025:05:12:14:29:41","1035","DMR","Group Call","1","","1 426.15","426.150000","TS:1","SERVICE OPTIONS []","1093023893"
"2025:05:12:14:29:41","1147","DMR","Group Call","1","","1 426.15","426.150000","TS:1","SERVICE OPTIONS []","1093023893"
"2025:05:12:14:30:42","","DMR","Group Call","1","","1 426.15","426.150000","TS:1","SERVICE OPTIONS []","205570381"
"2025:05:12:14:30:42","344","DMR","Group Call","1","","1 426.15","426.150000","TS:1","SERVICE OPTIONS []","205570381"
"2025:05:12:14:30:42","684","DMR","Group Call","1","","1 426.15","426.150000","TS:1","SERVICE OPTIONS []","205570381"
"2025:05:12:14:30:42","1075","DMR","Group Call","1","","1 426.15","426.150000","TS:1","SERVICE OPTIONS []","205570381"
"2025:05:12:14:30:42","1427","DMR","Group Call","1","","1 426.15","426.150000","TS:1","SERVICE OPTIONS []","205570381"
"2025:05:12:14:30:42","1529","DMR","Group Call","1","","1 426.15","426.150000","TS:1","SERVICE OPTIONS []","205570381"
"2025:05:12:14:30:44","","DMR","Group Call","1","","1 426.15","426.150000","TS:1","SERVICE OPTIONS []","2147244849"
"2025:05:12:14:30:44","49","DMR","Group Call","1","","1 426.15","426.150000","TS:1","SERVICE OPTIONS []","2147244849"
"2025:05:12:14:30:44","328","DMR","Group Call","1","","1 426.15","426.150000","TS:1","SERVICE OPTIONS []","2147244849"
"2025:05:12:14:30:44","833","DMR","Group Call","1","","1 426.15","426.150000","TS:1","SERVICE OPTIONS []","2147244849"
"2025:05:12:14:30:46","","DMR","Group Call","1","","1 426.15","426.150000","TS:1","SERVICE OPTIONS []","77681872"
"2025:05:12:14:30:46","97","DMR","Group Call","1","","1 426.15","426.150000","TS:1","SERVICE OPTIONS []","77681872"
"2025:05:12:14:30:46","379","DMR","Group Call","1","","1 426.15","426.150000","TS:1","SERVICE OPTIONS []","77681872"
"2025:05:12:14:30:46","1101","DMR","Group Call","1","","1 426.15","426.150000","TS:1","SERVICE OPTIONS []","77681872"
"2025:05:12:14:30:46","1419","DMR","Group Call","1","","1 426.15","426.150000","TS:1","SERVICE OPTIONS []","77681872"
"2025:05:12:14:30:46","1850","DMR","Group Call","1","","1 426.15","426.150000","TS:1","SERVICE OPTIONS []","77681872"
"2025:05:12:14:30:46","2536","DMR","Group Call","1","","1 426.15","426.150000","TS:1","SERVICE OPTIONS []","77681872"
"2025:05:12:14:30:46","2704","DMR","Group Call","1","","1 426.15","426.150000","TS:1","SERVICE OPTIONS []","77681872"
"2025:05:12:14:30:49","","DMR","Group Call","1","","1 426.15","426.150000","TS:1","SERVICE OPTIONS []","1957901889"
"2025:05:12:14:30:49","","DMR","Group Call","1","","1 426.15","426.150000","TS:1","SERVICE OPTIONS []","1957901889"
"2025:05:12:14:30:49","341","DMR","Group Call","1","","1 426.15","426.150000","TS:1","SERVICE OPTIONS []","1957901889"
"2025:05:12:14:30:49","649","DMR","Group Call","1","","1 426.15","426.150000","TS:1","SERVICE OPTIONS []","1957901889"
"2025:05:12:14:30:49","1060","DMR","Group Call","1","","1 426.15","426.150000","TS:1","SERVICE OPTIONS []","1957901889"
"2025:05:12:14:30:49","1470","DMR","Group Call","1","","1 426.15","426.150000","TS:1","SERVICE OPTIONS []","1957901889"
"2025:05:12:14:30:49","1518","DMR","Group Call","1","","1 426.15","426.150000","TS:1","SERVICE OPTIONS []","1957901889"
"2025:05:12:14:31:29","","DMR","Group Call","1","","1 426.15","426.150000","TS:1","SERVICE OPTIONS []","2121521971"
"2025:05:12:14:31:29","382","DMR","Group Call","1","","1 426.15","426.150000","TS:1","SERVICE OPTIONS []","2121521971"
"2025:05:12:14:31:29","741","DMR","Group Call","1","","1 426.15","426.150000","TS:1","SERVICE OPTIONS []","2121521971"
"2025:05:12:14:31:29","1122","DMR","Group Call","1","","1 426.15","426.150000","TS:1","SERVICE OPTIONS []","2121521971"
"2025:05:12:14:31:29","1485","DMR","Group Call","1","","1 426.15","426.150000","TS:1","SERVICE OPTIONS []","2121521971"
"2025:05:12:14:31:29","1536","DMR","Group Call","1","","1 426.15","426.150000","TS:1","SERVICE OPTIONS []","2121521971"
"2025:05:12:14:31:33","","DMR","Group Call","1","","1 426.15","426.150000","TS:1","SERVICE OPTIONS []","1665872415"
"2025:05:12:14:31:33","","DMR","Group Call","1","","1 426.15","426.150000","TS:1","SERVICE OPTIONS []","1665872415"
"2025:05:12:14:31:33","363","DMR","Group Call","1","","1 426.15","426.150000","TS:1","SERVICE OPTIONS []","1665872415"
"2025:05:12:14:31:33","674","DMR","Group Call","1","","1 426.15","426.150000","TS:1","SERVICE OPTIONS []","1665872415"
"2025:05:12:14:31:33","1044","DMR","Group Call","1","","1 426.15","426.150000","TS:1","SERVICE OPTIONS []","1665872415"
"2025:05:12:14:31:33","1192","DMR","Group Call","1","","1 426.15","426.150000","TS:1","SERVICE OPTIONS []","1665872415"
"2025:05:12:14:35:00","","DMR","Group Call","1","","1 426.15","426.150000","TS:1","SERVICE OPTIONS []","1841495410"
"2025:05:12:14:35:00","441","DMR","Group Call","1","","1 426.15","426.150000","TS:1","SERVICE OPTIONS []","1841495410"
