TIMESTAMP,DURATION_MS,PROTOCOL,EVENT,FROM,TO,CHANNEL_NUMBER,FREQUENCY,TIMESLOT,DETAILS,EVENT_ID
"2025:05:12:15:22:54","","DMR","Group Call","1","","1 426.15","426.150000","TS:1","SERVICE OPTIONS []","1818444907"
"2025:05:12:15:22:54","56","DMR","Group Call","1","","1 426.15","426.150000","TS:1","SERVICE OPTIONS []","1818444907"
"2025:05:12:15:22:54","376","DMR","Group Call","1","","1 426.15","426.150000","TS:1","SERVICE OPTIONS []","1818444907"
"2025:05:12:15:22:54","720","DMR","Group Call","1","","1 426.15","426.150000","TS:1","SERVICE OPTIONS []","1818444907"
"2025:05:12:15:22:54","1073","DMR","Group Call","1","","1 426.15","426.150000","TS:1","SERVICE OPTIONS []","1818444907"
"2025:05:12:15:22:54","1472","DMR","Group Call","1","","1 426.15","426.150000","TS:1","SERVICE OPTIONS []","1818444907"
"2025:05:12:15:22:54","1806","DMR","Group Call","1","","1 426.15","426.150000","TS:1","SERVICE OPTIONS []","1818444907"
"2025:05:12:15:22:54","2157","DMR","Group Call","1","","1 426.15","426.150000","TS:1","SERVICE OPTIONS []","1818444907"
"2025:05:12:15:22:54","2270","DMR","Group Call","1","","1 426.15","426.150000","TS:1","SERVICE OPTIONS []","1818444907"
"2025:05:12:15:22:57","","DMR","Group Call","1","","1 426.15","426.150000","TS:1","SERVICE OPTIONS []","149766335"
"2025:05:12:15:22:57","109","DMR","Group Call","1","","1 426.15","426.150000","TS:1","SERVICE OPTIONS []","149766335"
"2025:05:12:15:22:57","350","DMR","Group Call","1","","1 426.15","426.150000","TS:1","SERVICE OPTIONS []","149766335"
"2025:05:12:15:22:57","752","DMR","Group Call","1","","1 426.15","426.150000","TS:1","SERVICE OPTIONS []","149766335"
"2025:05:12:15:22:57","1058","DMR","Group Call","1","","1 426.15","426.150000","TS:1","SERVICE OPTIONS []","149766335"
"2025:05:12:15:22:57","1411","DMR","Group Call","1","","1 426.15","426.150000","TS:1","SERVICE OPTIONS []","149766335"
"2025:05:12:15:22:57","1806","DMR","Group Call","1","","1 426.15","426.150000","TS:1","SERVICE OPTIONS []","149766335"
"2025:05:12:15:22:57","2150","DMR","Group Call","1","","1 426.15","426.150000","TS:1","SERVICE OPTIONS []","149766335"
"2025:05:12:15:22:57","2546","DMR","Group Call","1","","1 426.15","426.150000","TS:1","SERVICE OPTIONS []","149766335"
"2025:05:12:15:22:57","2852","DMR","Group Call","1","","1 426.15","426.150000","TS:1","SERVICE OPTIONS []","149766335"
"2025:05:12:15:22:57","3255","DMR","Group Call","1","","1 426.15","426.150000","TS:1","SERVICE OPTIONS []","149766335"
"2025:05:12:15:22:57","3606","DMR","Group Call","1","","1 426.15","426.150000","TS:1","SERVICE OPTIONS []","149766335"
"2025:05:12:15:22:57","3956","DMR","Group Call","1","","1 426.15","426.150000","TS:1","SERVICE OPTIONS []","149766335"
"2025:05:12:15:22:57","4356","DMR","Group Call","1","","1 426.15","426.150000","TS:1","SERVICE OPTIONS []","149766335"
"2025:05:12:15:22:57","4656","DMR","Group Call","1","","1 426.15","426.150000","TS:1","SERVICE OPTIONS []","149766335"
"2025:05:12:15:22:57","4805","DMR","Group Call","1","","1 426.15","426.150000","TS:1","SERVICE OPTIONS []","149766335"
"2025:05:12:15:23:14","","DMR","Group Call","1","","1 426.15","426.150000","TS:1","SERVICE OPTIONS []","1638441269"
"2025:05:12:15:23:14","357","DMR","Group Call","1","","1 426.15","426.150000","TS:1","SERVICE OPTIONS []","1638441269"
"2025:05:12:15:23:14","661","DMR","Group Call","1","","1 426.15","426.150000","TS:1","SERVICE OPTIONS []","1638441269"
"2025:05:12:15:23:14","804","DMR","Group Call","1","","1 426.15","426.150000","TS:1","SERVICE OPTIONS []","1638441269"
"2025:05:12:15:23:19","","DMR","Group Call","1","","1 426.15","426.150000","TS:1","SERVICE OPTIONS []","513512197"
"2025:05:12:15:23:19","102","DMR","Group Call","1","","1 426.15","426.150000","TS:1","SERVICE OPTIONS []","513512197"
"2025:05:12:15:23:19","407","DMR","Group Call","1","","1 426.15","426.150000","TS:1","SERVICE OPTIONS []","513512197"
"2025:05:12:15:23:19","754","DMR","Group Call","1","","1 426.15","426.150000","TS:1","SERVICE OPTIONS []","513512197"
"2025:05:12:15:23:19","1100","DMR","Group Call","1","","1 426.15","426.150000","TS:1","SERVICE OPTIONS []","513512197"
"2025:05:12:15:23:19","1462","DMR","Group Call","1","","1 426.15","426.150000","TS:1","SERVICE OPTIONS []","513512197"
"2025:05:12:15:23:19","1803","DMR","Group Call","1","","1 426.15","426.150000","TS:1","SERVICE OPTIONS []","513512197"
"2025:05:12:15:23:19","2199","DMR","Group Call","1","","1 426.15","426.150000","TS:1","SERVICE OPTIONS []","513512197"
"2025:05:12:15:23:19","2556","DMR","Group Call","1","","1 426.15","426.150000","TS:1","SERVICE OPTIONS []","513512197"
"2025:05:12:15:23:19","2900","DMR","Group Call","1","","1 426.15","426.150000","TS:1","SERVICE OPTIONS []","513512197"
"2025:05:12:15:23:19","3258","DMR","Group Call","1","","1 426.15","426.150000","TS:1","SERVICE OPTIONS []","513512197"
"2025:05:12:15:23:19","3606","DMR","Group Call","1","","1 426.15","426.150000","TS:1","SERVICE OPTIONS []","513512197"
"2025:05:12:15:23:19","3755","DMR","Group Call","1","","1 426.15","426.150000","TS:1","SERVICE OPTIONS []","513512197"
"2025:05:12:15:23:23","","DMR","Group Call","1","","1 426.15","426.150000","TS:1","SERVICE OPTIONS []","1747836065"
"2025:05:12:15:23:23","303","DMR","Group Call","1","","1 426.15","426.150000","TS:1","SERVICE OPTIONS []","1747836065"
"2025:05:12:15:23:23","643","DMR","Group Call","1","","1 426.15","426.150000","TS:1","SERVICE OPTIONS []","1747836065"
"2025:05:12:15:23:23","1030","DMR","Group Call","1","","1 426.15","426.150000","TS:1","SERVICE OPTIONS []","1747836065"
"2025:05:12:15:23:23","1377","DMR","Group Call","1","","1 426.15","426.150000","TS:1","SERVICE OPTIONS []","1747836065"
"2025:05:12:15:23:23","1750","DMR","Group Call","1","","1 426.15","426.150000","TS:1","SERVICE OPTIONS []","1747836065"
"2025:05:12:15:23:23","1894","DMR","Group Call","1","","1 426.15","426.150000","TS:1","SERVICE OPTIONS []","1747836065"
"2025:05:12:15:23:26","","DMR","Group Call","1","","1 426.15","426.150000","TS:1","SERVICE OPTIONS []","178749859"
"2025:05:12:15:23:26","49","DMR","Group Call","1","","1 426.15","426.150000","TS:1","SERVICE OPTIONS []","178749859"
"2025:05:12:15:23:26","340","DMR","Group Call","1","","1 426.15","426.150000","TS:1","SERVICE OPTIONS []","178749859"
"2025:05:12:15:23:26","697","DMR","Group Call","1","","1 426.15","426.150000","TS:1","SERVICE OPTIONS []","178749859"
"2025:05:12:15:23:26","1069","DMR","Group Call","1","","1 426.15","426.150000","TS:1","SERVICE OPTIONS []","178749859"
"2025:05:12:15:23:26","1488","DMR","Group Call","1","","1 426.15","426.150000","TS:1","SERVICE OPTIONS []","178749859"
"2025:05:12:15:23:26","1804","DMR","Group Call","1","","1 426.15","426.150000","TS:1","SERVICE OPTIONS []","178749859"
"2025:05:12:15:23:26","2160","DMR","Group Call","1","","1 426.15","426.150000","TS:1","SERVICE OPTIONS []","178749859"
"2025:05:12:15:23:26","2520","DMR","Group Call","1","","1 426.15","426.150000","TS:1","SERVICE OPTIONS []","178749859"
"2025:05:12:15:23:26","2882","DMR","Group Call","1","","1 426.15","426.150000","TS:1","SERVICE OPTIONS []","178749859"
"2025:05:12:15:23:26","3248","DMR","Group Call","1","","1 426.15","426.150000","TS:1","SERVICE OPTIONS []","178749859"
"2025:05:12:15:23:26","3568","DMR","Group Call","1","","1 426.15","426.150000","TS:1","SERVICE OPTIONS []","178749859"
"2025:05:12:15:23:26","3723","DMR","Group Call","1","","1 426.15","426.150000","TS:1","SERVICE OPTIONS []","178749859"
"2025:05:12:15:23:30","","DMR","Group Call","1","","1 426.15","426.150000","TS:1","SERVICE OPTIONS []","782379211"
"2025:05:12:15:23:30","101","DMR","Group Call","1","","1 426.15","426.150000","TS:1","SERVICE OPTIONS []","782379211"
"2025:05:12:15:23:30","351","DMR","Group Call","1","","1 426.15","426.150000","TS:1","SERVICE OPTIONS []","782379211"
"2025:05:12:15:23:30","749","DMR","Group Call","1","","1 426.15","426.150000","TS:1","SERVICE OPTIONS []","782379211"
"2025:05:12:15:23:30","1097","DMR","Group Call","1","","1 426.15","426.150000","TS:1","SERVICE OPTIONS []","782379211"
"2025:05:12:15:23:30","1502","DMR","Group Call","1","","1 426.15","426.150000","TS:1","SERVICE OPTIONS []","782379211"
"2025:05:12:15:23:30","1797","DMR","Group Call","1","","1 426.15","426.150000","TS:1","SERVICE OPTIONS []","782379211"
"2025:05:12:15:23:30","2189","DMR","Group Call","1","","1 426.15","426.150000","TS:1","SERVICE OPTIONS []","782379211"
"2025:05:12:15:23:30","2554","DMR","Group Call","1","","1 426.15","426.150000","TS:1","SERVICE OPTIONS []","782379211"
"2025:05:12:15:23:30","2891","DMR","Group Call","1","","1 426.15","426.150000","TS:1","SERVICE OPTIONS []","782379211"
"2025:05:12:15:23:30","3046","DMR","Group Call","1","","1 426.15","426.150000","TS:1","SERVICE OPTIONS []","782379211"
"2025:05:12:15:25:18","","DMR","Group Call","2","","1 426.15","426.150000","TS:1","SERVICE OPTIONS []","1826850209"
"2025:05:12:15:25:18","398","DMR","Group Call","2","","1 426.15","426.150000","TS:1","SERVICE OPTIONS []","1826850209"
"2025:05:12:15:25:18","748","DMR","Group Call","2","","1 426.15","426.150000","TS:1","SERVICE OPTIONS []","1826850209"
"2025:05:12:15:25:18","1095","DMR","Group Call","2","","1 426.15","426.150000","TS:1","SERVICE OPTIONS []","1826850209"
"2025:05:12:15:25:18","1450","DMR","Group Call","2","","1 426.15","426.150000","TS:1","SERVICE OPTIONS []","1826850209"
"2025:05:12:15:25:18","1800","DMR","Group Call","2","","1 426.15","426.150000","TS:1","SERVICE OPTIONS []","1826850209"
"2025:05:12:15:25:18","2190","DMR","Group Call","2","","1 426.15","426.150000","TS:1","SERVICE OPTIONS []","1826850209"
"2025:05:12:15:25:18","2552","DMR","Group Call","2","","1 426.15","426.150000","TS:1","SERVICE OPTIONS []","1826850209"
"2025:05:12:15:25:18","2955","DMR","Group Call","2","","1 426.15","426.150000","TS:1","SERVICE OPTIONS []","1826850209"
"2025:05:12:15:25:18","3251","DMR","Group Call","2","","1 426.15","426.150000","TS:1","SERVICE OPTIONS []","1826850209"
"2025:05:12:15:25:18","3593","DMR","Group Call","2","","1 426.15","426.150000","TS:1","SERVICE OPTIONS []","1826850209"
"2025:05:12:15:25:18","3749","DMR","Group Call","2","","1 426.15","426.150000","TS:1","SERVICE OPTIONS []","1826850209"
"2025:05:12:15:25:24","","DMR","Group Call","1","","1 426.15","426.150000","TS:1","SERVICE OPTIONS []","1781367880"
"2025:05:12:15:25:24","","DMR","Group Call","1","","1 426.15","426.150000","TS:1","SERVICE OPTIONS []","1781367880"
"2025:05:12:15:25:24","298","DMR","Group Call","1","","1 426.15","426.150000","TS:1","SERVICE OPTIONS []","1781367880"
"2025:05:12:15:25:24","690","DMR","Group Call","1","","1 426.15","426.150000","TS:1","SERVICE OPTIONS []","1781367880"
"2025:05:12:15:25:24","1101","DMR","Group Call","1","","1 426.15","426.150000","TS:1","SERVICE OPTIONS []","1781367880"
"2025:05:12:15:25:24","1145","DMR","Group Call","1","","1 426.15","426.150000","TS:1","SERVICE OPTIONS []","1781367880"
"2025:05:12:15:26:29","","DMR","Group Call","1","","1 426.15","426.150000","TS:1","SERVICE OPTIONS []","1555147319"
"2025:05:12:15:26:29","54","DMR","Group Call","1","","1 426.15","426.150000","TS:1","SERVICE OPTIONS []","1555147319"
"2025:05:12:15:26:29","375","DMR","Group Call","1","","1 426.15","426.150000","TS:1","SERVICE OPTIONS []","1555147319"
"2025:05:12:15:26:29","733","DMR","Group Call","1","","1 426.15","426.150000","TS:1","SERVICE OPTIONS []","1555147319"
"2025:05:12:15:26:29","1053","DMR","Group Call","1","","1 426.15","426.150000","TS:1","SERVICE OPTIONS []","1555147319"
"2025:05:12:15:26:29","1412","DMR","Group Call","1","","1 426.15","426.150000","TS:1","SERVICE OPTIONS []","1555147319"
"2025:05:12:15:26:29","1563","DMR","Group Call","1","","1 426.15","426.150000","TS:1","SERVICE OPTIONS []","1555147319"
"2025:05:12:15:26:31","","DMR","Group Call","1","","1 426.15","426.150000","TS:1","SERVICE OPTIONS []","1676289306"
"2025:05:12:15:26:31","100","DMR","Group Call","1","","1 426.15","426.150000","TS:1","SERVICE OPTIONS []","1676289306"
"2025:05:12:15:26:31","404","DMR","Group Call","1","","1 426.15","426.150000","TS:1","SERVICE OPTIONS []","1676289306"
"2025:05:12:15:26:31","753","DMR","Group Call","1","","1 426.15","426.150000","TS:1","SERVICE OPTIONS []","1676289306"
"2025:05:12:15:26:31","1104","DMR","Group Call","1","","1 426.15","426.150000","TS:1","SERVICE OPTIONS []","1676289306"
"2025:05:12:15:26:31","1457","DMR","Group Call","1","","1 426.15","426.150000","TS:1","SERVICE OPTIONS []","1676289306"
"2025:05:12:15:26:31","1551","DMR","Group Call","1","","1 426.15","426.150000","TS:1","SERVICE OPTIONS []","1676289306"
"2025:05:12:15:26:34","","DMR","Group Call","1","","1 426.15","426.150000","TS:1","SERVICE OPTIONS []","332687947"
"2025:05:12:15:26:34","45","DMR","Group Call","1","","1 426.15","426.150000","TS:1","SERVICE OPTIONS []","332687947"
"2025:05:12:15:26:34","347","DMR","Group Call","1","","1 426.15","426.150000","TS:1","SERVICE OPTIONS []","332687947"
"2025:05:12:15:26:34","694","DMR","Group Call","1","","1 426.15","426.150000","TS:1","SERVICE OPTIONS []","332687947"
"2025:05:12:15:26:34","1047","DMR","Group Call","1","","1 426.15","426.150000","TS:1","SERVICE OPTIONS []","332687947"
"2025:05:12:15:26:34","1142","DMR","Group Call","1","","1 426.15","426.150000","TS:1","SERVICE OPTIONS []","332687947"
"2025:05:12:15:27:01","","DMR","Group Call","1","","1 426.15","426.150000","TS:1","SERVICE OPTIONS []","358462397"
"2025:05:12:15:27:01","98","DMR","Group Call","1","","1 426.15","426.150000","TS:1","SERVICE OPTIONS []","358462397"
"2025:05:12:15:27:01","399","DMR","Group Call","1","","1 426.15","426.150000","TS:1","SERVICE OPTIONS []","358462397"
"2025:05:12:15:27:01","742","DMR","Group Call","1","","1 426.15","426.150000","TS:1","SERVICE OPTIONS []","358462397"
"2025:05:12:15:27:01","1101","DMR","Group Call","1","","1 426.15","426.150000","TS:1","SERVICE OPTIONS []","358462397"
"2025:05:12:15:27:01","1449","DMR","Group Call","1","","1 426.15","426.150000","TS:1","SERVICE OPTIONS []","358462397"
"2025:05:12:15:27:01","1552","DMR","Group Call","1","","1 426.15","426.150000","TS:1","SERVICE OPTIONS []","358462397"
"2025:05:12:15:27:03","","DMR","Group Call","2","","1 426.15","426.150000","TS:1","SERVICE OPTIONS []","1156334387"
"2025:05:12:15:27:03","51","DMR","Group Call","2","","1 426.15","426.150000","TS:1","SERVICE OPTIONS []","1156334387"
"2025:05:12:15:27:03","361","DMR","Group Call","2","","1 426.15","426.150000","TS:1","SERVICE OPTIONS []","1156334387"
"2025:05:12:15:27:03","759","DMR","Group Call","2","","1 426.15","426.150000","TS:1","SERVICE OPTIONS []","1156334387"
"2025:05:12:15:27:03","1106","DMR","Group Call","2","","1 426.15","426.150000","TS:1","SERVICE OPTIONS []","1156334387"
"2025:05:12:15:27:03","1411","DMR","Group Call","2","","1 426.15","426.150000","TS:1","SERVICE OPTIONS []","1156334387"
"2025:05:12:15:27:03","1815","DMR","Group Call","2","","1 426.15","426.150000","TS:1","SERVICE OPTIONS []","1156334387"
"2025:05:12:15:27:03","2168","DMR","Group Call","2","","1 426.15","426.150000","TS:1","SERVICE OPTIONS []","1156334387"
"2025:05:12:15:27:03","2317","DMR","Group Call","2","","1 426.15","426.150000","TS:1","SERVICE OPTIONS []","1156334387"
"2025:05:12:15:27:06","","DMR","Group Call","1","","1 426.15","426.150000","TS:1","SERVICE OPTIONS []","1981578305"
"2025:05:12:15:27:06","40","DMR","Group Call","1","","1 426.15","426.150000","TS:1","SERVICE OPTIONS []","1981578305"
"2025:05:12:15:27:06","372","DMR","Group Call","1","","1 426.15","426.150000","TS:1","SERVICE OPTIONS []","1981578305"
"2025:05:12:15:27:06","749","DMR","Group Call","1","","1 426.15","426.150000","TS:1","SERVICE OPTIONS []","1981578305"
"2025:05:12:15:27:06","1102","DMR","Group Call","1","","1 426.15","426.150000","TS:1","SERVICE OPTIONS []","1981578305"
"2025:05:12:15:27:06","1197","DMR","Group Call","1","","1 426.15","426.150000","TS:1","SERVICE OPTIONS []","1981578305"
"2025:05:12:15:27:09","","DMR","Group Call","2","","1 426.15","426.150000","TS:1","SERVICE OPTIONS []","1185597179"
"2025:05:12:15:27:09","","DMR","Group Call","2","","1 426.15","426.150000","TS:1","SERVICE OPTIONS []","1185597179"
"2025:05:12:15:27:09","339","DMR","Group Call","2","","1 426.15","426.150000","TS:1","SERVICE OPTIONS []","1185597179"
"2025:05:12:15:27:09","698","DMR","Group Call","2","","1 426.15","426.150000","TS:1","SERVICE OPTIONS []","1185597179"
"2025:05:12:15:27:09","1039","DMR","Group Call","2","","1 426.15","426.150000","TS:1","SERVICE OPTIONS []","1185597179"
"2025:05:12:15:27:09","1398","DMR","Group Call","2","","1 426.15","426.150000","TS:1","SERVICE OPTIONS []","1185597179"
"2025:05:12:15:27:09","1800","DMR","Group Call","2","","1 426.15","426.150000","TS:1","SERVICE OPTIONS []","1185597179"
"2025:05:12:15:27:09","2145","DMR","Group Call","2","","1 426.15","426.150000","TS:1","SERVICE OPTIONS []","1185597179"
"2025:05:12:15:27:09","2500","DMR","Group Call","2","","1 426.15","426.150000","TS:1","SERVICE OPTIONS []","1185597179"
"2025:05:12:15:27:09","2838","DMR","Group Call","2","","1 426.15","426.150000","TS:1","SERVICE OPTIONS []","1185597179"
"2025:05:12:15:27:09","2999","DMR","Group Call","2","","1 426.15","426.150000","TS:1","SERVICE OPTIONS []","1185597179"
"2025:05:12:15:27:46","","DMR","Group Call","1","","1 426.15","426.150000","TS:1","SERVICE OPTIONS []","1049777608"
"2025:05:12:15:27:46","44","DMR","Group Call","1","","1 426.15","426.150000","TS:1","SERVICE OPTIONS []","1049777608"
"2025:05:12:15:27:46","341","DMR","Group Call","1","","1 426.15","426.150000","TS:1","SERVICE OPTIONS []","1049777608"
"2025:05:12:15:27:46","743","DMR","Group Call","1","","1 426.15","426.150000","TS:1","SERVICE OPTIONS []","1049777608"
"2025:05:12:15:27:46","1045","DMR","Group Call","1","","1 426.15","426.150000","TS:1","SERVICE OPTIONS []","1049777608"
"2025:05:12:15:27:46","1433","DMR","Group Call","1","","1 426.15","426.150000","TS:1","SERVICE OPTIONS []","1049777608"
"2025:05:12:15:27:46","1797","DMR","Group Call","1","","1 426.15","426.150000","TS:1","SERVICE OPTIONS []","1049777608"
"2025:05:12:15:27:46","2143","DMR","Group Call","1","","1 426.15","426.150000","TS:1","SERVICE OPTIONS []","1049777608"
"2025:05:12:15:27:46","2543","DMR","Group Call","1","","1 426.15","426.150000","TS:1","SERVICE OPTIONS []","1049777608"
"2025:05:12:15:27:46","2847","DMR","Group Call","1","","1 426.15","426.150000","TS:1","SERVICE OPTIONS []","1049777608"
"2025:05:12:15:27:46","2993","DMR","Group Call","1","","1 426.15","426.150000","TS:1","SERVICE OPTIONS []","1049777608"
"2025:05:12:15:27:50","","DMR","Group Call","1","","1 426.15","426.150000","TS:1","SERVICE OPTIONS []","406940914"
"2025:05:12:15:27:50","102","DMR","Group Call","1","","1 426.15","426.150000","TS:1","SERVICE OPTIONS []","406940914"
"2025:05:12:15:27:50","351","DMR","Group Call","1","","1 426.15","426.150000","TS:1","SERVICE OPTIONS []","406940914"
"2025:05:12:15:27:50","707","DMR","Group Call","1","","1 426.15","426.150000","TS:1","SERVICE OPTIONS []","406940914"
"2025:05:12:15:27:50","1099","DMR","Group Call","1","","1 426.15","426.150000","TS:1","SERVICE OPTIONS []","406940914"
"2025:05:12:15:27:50","1453","DMR","Group Call","1","","1 426.15","426.150000","TS:1","SERVICE OPTIONS []","406940914"
